student_id,year,department,major,class_level,gender,residency,gpa,status
104872,2025,Nursing,Nursing BSN,Senior,Female,Out-of-State,3.66,Graduated
104873,2025,Nursing,Nursing BSN,Junior,Female,In-State,2.91,Enrolled
104874,2025,Nursing,Nursing BSN,Freshman,Male,In-State,2.92,On Leave
104875,2025,Nursing,Nursing BSN,Freshman,Male,Out-of-State,3.02,Graduated
104876,2025,Nursing,Nursing BSN,Sophomore,Male,In-State,3.0,Enrolled
104877,2025,Nursing,Nursing BSN,Senior,Female,Out-of-State,3.5,Enrolled
104878,2025,Nursing,Public Health,Sophomore,Female,In-State,2.92,Enrolled
104879,2025,Nursing,Nursing BSN,Sophomore,Male,International,2.96,Enrolled
104880,2025,Nursing,Public Health,Freshman,Female,In-State,2.07,On Leave
104881,2025,Nursing,Public Health,Senior,Male,International,3.31,Graduated
104882,2025,Nursing,Nursing BSN,Graduate,Male,In-State,2.53,Enrolled
104883,2025,Nursing,Nursing BSN,Senior,Male,International,2.97,Graduated
104884,2025,Nursing,Public Health,Senior,Male,Out-of-State,2.9,Withdrawn
104885,2025,Nursing,Public Health,Junior,Female,Out-of-State,2.84,Graduated
104886,2025,Nursing,Public Health,Senior,Female,Out-of-State,2.88,Enrolled
104887,2025,Nursing,Nursing BSN,Sophomore,Female,International,2.66,Enrolled
104888,2025,Nursing,Nursing BSN,Junior,Female,In-State,3.45,Enrolled
104889,2025,Nursing,Nursing BSN,Sophomore,Male,In-State,3.6,Enrolled
104890,2025,Nursing,Nursing BSN,Freshman,Female,Out-of-State,2.63,Withdrawn
104891,2025,Nursing,Nursing BSN,Freshman,Female,In-State,3.29,Enrolled
104892,2015,Law,JD Program,Senior,Male,Out-of-State,2.87,Enrolled
104893,2015,Law,Legal Studies,Junior,Female,Out-of-State,3.49,Enrolled
104894,2015,Law,JD Program,Sophomore,Female,International,3.55,Enrolled
104895,2015,Law,Legal Studies,Sophomore,Female,In-State,3.01,Enrolled
104896,2015,Law,Legal Studies,Senior,Male,In-State,3.93,Enrolled
104897,2015,Law,Legal Studies,Sophomore,Male,Out-of-State,2.59,Enrolled
104898,2015,Law,JD Program,Freshman,Female,In-State,3.31,Enrolled
104899,2015,Law,JD Program,Freshman,Female,In-State,3.06,Enrolled
104900,2015,Law,JD Program,Sophomore,Female,In-State,3.33,Enrolled
104901,2015,Law,JD Program,Freshman,Female,In-State,3.7,Enrolled
104902,2015,Law,JD Program,Junior,Female,In-State,3.16,Enrolled
104903,2015,Law,JD Program,Senior,Female,Out-of-State,3.04,Graduated
104904,2015,Law,Legal Studies,Freshman,Female,International,4.0,Enrolled
104905,2015,Law,JD Program,Freshman,Female,In-State,2.77,Enrolled
104906,2015,Law,Legal Studies,Freshman,Male,International,3.22,Enrolled
104907,2015,Law,JD Program,Junior,Male,Out-of-State,3.39,Enrolled
104908,2015,Law,Legal Studies,Sophomore,Male,International,3.23,Withdrawn
104909,2015,Law,JD Program,Junior,Male,Out-of-State,2.66,On Leave
104910,2015,Law,JD Program,Freshman,Male,Out-of-State,3.92,Enrolled
104911,2015,Law,Legal Studies,Sophomore,Female,In-State,3.22,Enrolled
104912,2015,Law,Legal Studies,Sophomore,Male,Out-of-State,3.75,Graduated
104913,2015,Law,Legal Studies,Junior,Female,In-State,3.07,Enrolled
104914,2015,Law,Legal Studies,Graduate,Male,In-State,4.0,Enrolled
104915,2016,Law,JD Program,Junior,Male,In-State,3.25,Enrolled
104916,2016,Law,JD Program,Junior,Female,In-State,2.9,Enrolled
104917,2016,Law,JD Program,Sophomore,Female,In-State,2.99,Graduated
104918,2016,Law,JD Program,Junior,Female,International,2.8,Enrolled
104919,2016,Law,JD Program,Senior,Male,In-State,3.35,Enrolled
104920,2016,Law,Legal Studies,Freshman,Female,International,2.95,Enrolled
104921,2016,Law,Legal Studies,Freshman,Male,Out-of-State,3.04,Enrolled
104922,2016,Law,Legal Studies,Junior,Female,In-State,2.24,Enrolled
104923,2016,Law,Legal Studies,Freshman,Male,Out-of-State,3.29,Enrolled
104924,2016,Law,JD Program,Graduate,Male,Out-of-State,3.5,Graduated
104925,2016,Law,Legal Studies,Junior,Female,Out-of-State,2.54,Enrolled
104926,2016,Law,Legal Studies,Freshman,Male,Out-of-State,3.78,Graduated
104927,2016,Law,Legal Studies,Junior,Female,In-State,3.26,Withdrawn
104928,2016,Law,JD Program,Junior,Female,In-State,1.73,Enrolled
104929,2016,Law,Legal Studies,Junior,Female,Out-of-State,2.37,Enrolled
104930,2016,Law,JD Program,Graduate,Female,In-State,2.74,Enrolled
104931,2016,Law,Legal Studies,Sophomore,Male,In-State,3.46,Enrolled
104932,2016,Law,JD Program,Junior,Female,In-State,2.45,Enrolled
104933,2016,Law,JD Program,Freshman,Male,Out-of-State,2.4,Enrolled
104934,2016,Law,JD Program,Senior,Female,In-State,4.0,Enrolled
104935,2016,Law,Legal Studies,Freshman,Male,In-State,3.1,Enrolled
104936,2016,Law,JD Program,Freshman,Female,Out-of-State,2.92,Graduated
104937,2017,Law,JD Program,Junior,Female,In-State,3.23,Enrolled
104938,2017,Law,JD Program,Freshman,Male,In-State,3.2,Enrolled
104939,2017,Law,Legal Studies,Freshman,Female,Out-of-State,2.92,Withdrawn
104940,2017,Law,JD Program,Freshman,Female,In-State,3.15,Withdrawn
104941,2017,Law,JD Program,Junior,Female,In-State,2.9,Withdrawn
104942,2017,Law,JD Program,Sophomore,Female,Out-of-State,3.81,Enrolled
104943,2017,Law,JD Program,Freshman,Male,Out-of-State,3.21,Enrolled
104944,2017,Law,Legal Studies,Freshman,Female,International,3.41,Graduated
104945,2017,Law,Legal Studies,Junior,Female,Out-of-State,3.49,Enrolled
104946,2017,Law,Legal Studies,Junior,Female,Out-of-State,3.11,Graduated
104947,2017,Law,Legal Studies,Graduate,Male,In-State,3.44,Enrolled
104948,2017,Law,Legal Studies,Freshman,Female,In-State,3.89,Enrolled
104949,2017,Law,Legal Studies,Graduate,Male,In-State,3.43,Withdrawn
104950,2017,Law,JD Program,Junior,Female,International,3.54,Enrolled
104951,2017,Law,JD Program,Junior,Female,Out-of-State,2.95,Enrolled
104952,2017,Law,JD Program,Senior,Female,In-State,2.99,Enrolled
104953,2017,Law,JD Program,Graduate,Female,Out-of-State,3.48,Enrolled
104954,2017,Law,JD Program,Graduate,Male,Out-of-State,3.07,Enrolled
104955,2017,Law,Legal Studies,Sophomore,Male,In-State,3.09,Enrolled
104956,2017,Law,Legal Studies,Senior,Female,In-State,2.33,Graduated
104957,2017,Law,JD Program,Freshman,Male,International,3.98,Enrolled
104958,2017,Law,Legal Studies,Freshman,Female,International,2.67,Enrolled
104959,2017,Law,JD Program,Freshman,Male,In-State,3.14,Enrolled
104960,2017,Law,JD Program,Junior,Male,In-State,3.7,Enrolled
104961,2017,Law,Legal Studies,Sophomore,Male,Out-of-State,3.76,Enrolled
104962,2017,Law,Legal Studies,Freshman,Female,In-State,2.8,On Leave
104963,2017,Law,JD Program,Junior,Male,Out-of-State,3.6,Enrolled
104964,2017,Law,JD Program,Junior,Male,In-State,2.8,Enrolled
104965,2017,Law,JD Program,Junior,Male,In-State,2.55,Enrolled
104966,2017,Law,Legal Studies,Freshman,Male,In-State,3.83,Enrolled
104967,2017,Law,JD Program,Freshman,Male,In-State,3.42,Enrolled
104968,2017,Law,Legal Studies,Graduate,Female,In-State,2.91,Enrolled
104969,2017,Law,Legal Studies,Sophomore,Male,In-State,3.05,Enrolled
104970,2018,Law,JD Program,Freshman,Male,International,3.06,Enrolled
104971,2018,Law,Legal Studies,Freshman,Female,International,3.01,Enrolled
104972,2018,Law,Legal Studies,Sophomore,Male,In-State,3.08,Enrolled
104973,2018,Law,Legal Studies,Senior,Female,Out-of-State,2.98,Enrolled
104974,2018,Law,JD Program,Sophomore,Female,In-State,2.49,Enrolled
104975,2018,Law,JD Program,Sophomore,Male,In-State,2.56,Enrolled
104976,2018,Law,JD Program,Junior,Male,In-State,3.65,Enrolled
104977,2018,Law,JD Program,Freshman,Male,In-State,3.37,Enrolled
104978,2018,Law,JD Program,Freshman,Male,Out-of-State,3.76,Graduated
104979,2018,Law,Legal Studies,Sophomore,Female,Out-of-State,3.34,Enrolled
104980,2018,Law,JD Program,Junior,Male,Out-of-State,2.29,Enrolled
104981,2018,Law,JD Program,Junior,Female,In-State,3.03,Enrolled
104982,2018,Law,JD Program,Sophomore,Male,In-State,2.67,Enrolled
104983,2018,Law,Legal Studies,Freshman,Male,Out-of-State,2.52,Enrolled
104984,2018,Law,Legal Studies,Senior,Female,Out-of-State,2.82,Enrolled
104985,2018,Law,JD Program,Senior,Other,Out-of-State,2.99,Graduated
104986,2018,Law,Legal Studies,Junior,Male,In-State,2.76,Enrolled
104987,2018,Law,JD Program,Junior,Female,Out-of-State,2.62,Enrolled
104988,2018,Law,JD Program,Sophomore,Female,Out-of-State,2.22,Enrolled
104989,2018,Law,Legal Studies,Freshman,Female,In-State,3.29,Enrolled
104990,2018,Law,Legal Studies,Junior,Other,In-State,2.73,On Leave
104991,2018,Law,JD Program,Junior,Female,Out-of-State,2.45,Enrolled
104992,2018,Law,JD Program,Freshman,Female,In-State,3.41,Enrolled
104993,2018,Law,Legal Studies,Sophomore,Female,In-State,2.58,Enrolled
104994,2018,Law,JD Program,Sophomore,Male,In-State,3.12,Enrolled
104995,2018,Law,Legal Studies,Freshman,Male,In-State,3.79,Enrolled
104996,2018,Law,JD Program,Sophomore,Female,In-State,2.86,Enrolled
104997,2018,Law,Legal Studies,Freshman,Female,In-State,3.39,On Leave
104998,2018,Law,JD Program,Senior,Female,Out-of-State,2.88,Enrolled
104999,2018,Law,Legal Studies,Sophomore,Female,In-State,3.55,Enrolled
105000,2018,Law,Legal Studies,Junior,Female,In-State,3.71,Enrolled
105001,2018,Law,Legal Studies,Sophomore,Male,Out-of-State,2.98,Enrolled
105002,2018,Law,Legal Studies,Senior,Male,Out-of-State,2.58,Enrolled
105003,2018,Law,JD Program,Freshman,Female,International,2.63,Enrolled
105004,2018,Law,JD Program,Junior,Male,In-State,2.55,Enrolled
105005,2018,Law,JD Program,Senior,Male,In-State,3.19,On Leave
105006,2018,Law,JD Program,Sophomore,Female,Out-of-State,2.59,Enrolled
105007,2018,Law,JD Program,Sophomore,Female,Out-of-State,3.55,Enrolled
105008,2018,Law,Legal Studies,Senior,Female,In-State,3.21,Enrolled
105009,2019,Law,Legal Studies,Freshman,Female,In-State,3.8,Enrolled
105010,2019,Law,Legal Studies,Junior,Male,In-State,2.93,Withdrawn
105011,2019,Law,Legal Studies,Freshman,Female,Out-of-State,3.58,Withdrawn
105012,2019,Law,JD Program,Junior,Female,International,2.65,Enrolled
105013,2019,Law,JD Program,Junior,Male,In-State,2.81,Enrolled
105014,2019,Law,Legal Studies,Senior,Female,Out-of-State,3.54,Enrolled
105015,2019,Law,Legal Studies,Sophomore,Male,In-State,2.69,Enrolled
105016,2019,Law,Legal Studies,Sophomore,Female,International,2.58,Enrolled
105017,2019,Law,Legal Studies,Sophomore,Male,In-State,3.0,Enrolled
105018,2019,Law,Legal Studies,Senior,Male,Out-of-State,3.59,Enrolled
105019,2019,Law,Legal Studies,Sophomore,Male,In-State,3.0,Enrolled
105020,2019,Law,JD Program,Freshman,Male,In-State,3.36,Enrolled
105021,2019,Law,JD Program,Junior,Female,Out-of-State,3.2,Enrolled
105022,2019,Law,Legal Studies,Junior,Female,In-State,2.44,Graduated
105023,2019,Law,JD Program,Freshman,Female,Out-of-State,3.88,Graduated
105024,2019,Law,Legal Studies,Sophomore,Female,In-State,3.43,Withdrawn
105025,2019,Law,JD Program,Senior,Female,Out-of-State,2.68,Enrolled
105026,2019,Law,Legal Studies,Junior,Male,International,2.78,Enrolled
105027,2019,Law,JD Program,Freshman,Female,Out-of-State,3.04,Enrolled
105028,2019,Law,Legal Studies,Freshman,Female,In-State,2.93,Graduated
105029,2019,Law,Legal Studies,Freshman,Male,Out-of-State,3.0,Enrolled
105030,2019,Law,Legal Studies,Freshman,Male,In-State,3.46,Enrolled
105031,2019,Law,Legal Studies,Senior,Male,In-State,3.61,Enrolled
105032,2019,Law,JD Program,Sophomore,Male,In-State,3.01,Enrolled
105033,2019,Law,Legal Studies,Sophomore,Female,Out-of-State,2.97,Enrolled
105034,2019,Law,Legal Studies,Freshman,Male,In-State,3.07,Graduated
105035,2019,Law,Legal Studies,Freshman,Female,Out-of-State,2.46,Enrolled
105036,2019,Law,JD Program,Freshman,Male,Out-of-State,2.77,Enrolled
105037,2019,Law,Legal Studies,Freshman,Male,Out-of-State,2.99,Enrolled
105038,2019,Law,Legal Studies,Freshman,Female,Out-of-State,3.25,Graduated
105039,2019,Law,JD Program,Freshman,Male,Out-of-State,3.09,Enrolled
105040,2019,Law,Legal Studies,Freshman,Female,Out-of-State,3.04,Enrolled
105041,2019,Law,Legal Studies,Sophomore,Female,Out-of-State,3.33,Graduated
105042,2019,Law,JD Program,Freshman,Female,International,2.26,Enrolled
105043,2019,Law,JD Program,Freshman,Female,Out-of-State,2.85,Enrolled
105044,2020,Law,Legal Studies,Freshman,Female,Out-of-State,2.63,Enrolled
105045,2020,Law,JD Program,Junior,Male,In-State,2.93,Enrolled
105046,2020,Law,Legal Studies,Freshman,Male,In-State,3.34,Enrolled
105047,2020,Law,JD Program,Senior,Female,In-State,3.15,Enrolled
105048,2020,Law,Legal Studies,Senior,Male,Out-of-State,3.78,Enrolled
105049,2020,Law,Legal Studies,Junior,Male,In-State,2.6,Enrolled
105050,2020,Law,JD Program,Freshman,Female,In-State,2.03,Graduated
105051,2020,Law,JD Program,Sophomore,Male,International,3.08,Enrolled
105052,2020,Law,Legal Studies,Sophomore,Female,In-State,3.32,Enrolled
105053,2020,Law,JD Program,Freshman,Male,In-State,2.89,Enrolled
105054,2020,Law,Legal Studies,Junior,Female,In-State,2.76,Enrolled
105055,2020,Law,JD Program,Sophomore,Male,In-State,2.81,Graduated
105056,2020,Law,Legal Studies,Sophomore,Male,In-State,2.87,Enrolled
105057,2020,Law,JD Program,Senior,Female,International,2.41,Enrolled
105058,2020,Law,Legal Studies,Freshman,Female,In-State,3.31,Enrolled
105059,2020,Law,JD Program,Junior,Male,In-State,2.38,Enrolled
105060,2020,Law,JD Program,Sophomore,Female,International,2.77,Enrolled
105061,2020,Law,Legal Studies,Junior,Male,International,3.17,Withdrawn
105062,2020,Law,Legal Studies,Senior,Female,In-State,2.56,Enrolled
105063,2020,Law,Legal Studies,Junior,Female,In-State,3.0,Enrolled
105064,2020,Law,Legal Studies,Freshman,Female,In-State,3.51,On Leave
105065,2020,Law,Legal Studies,Graduate,Male,In-State,3.14,Enrolled
105066,2020,Law,JD Program,Senior,Female,In-State,3.07,On Leave
105067,2020,Law,JD Program,Junior,Male,In-State,3.21,Enrolled
105068,2020,Law,JD Program,Senior,Male,International,2.79,Enrolled
105069,2020,Law,Legal Studies,Freshman,Male,In-State,2.95,Enrolled
105070,2020,Law,JD Program,Junior,Male,In-State,2.35,Enrolled
105071,2020,Law,JD Program,Sophomore,Male,In-State,2.67,Enrolled
105072,2020,Law,JD Program,Sophomore,Female,Out-of-State,2.44,Enrolled
105073,2020,Law,Legal Studies,Junior,Female,In-State,3.02,Enrolled
105074,2020,Law,JD Program,Freshman,Female,Out-of-State,3.36,Enrolled
105075,2020,Law,JD Program,Junior,Female,Out-of-State,2.9,Enrolled
105076,2020,Law,Legal Studies,Freshman,Female,In-State,3.11,Enrolled
105077,2020,Law,Legal Studies,Freshman,Female,In-State,2.65,Enrolled
105078,2020,Law,JD Program,Junior,Female,In-State,2.74,Enrolled
105079,2020,Law,Legal Studies,Sophomore,Female,In-State,3.36,Enrolled
105080,2020,Law,JD Program,Freshman,Male,Out-of-State,3.41,Enrolled
105081,2020,Law,JD Program,Junior,Female,Out-of-State,3.26,Withdrawn
105082,2020,Law,Legal Studies,Freshman,Female,In-State,2.67,Enrolled
105083,2020,Law,JD Program,Freshman,Female,Out-of-State,2.12,Enrolled
105084,2020,Law,Legal Studies,Sophomore,Female,In-State,3.16,Enrolled
105085,2021,Law,JD Program,Sophomore,Female,In-State,3.21,Graduated
105086,2021,Law,JD Program,Senior,Male,International,3.18,Enrolled
105087,2021,Law,Legal Studies,Senior,Female,Out-of-State,2.83,Enrolled
105088,2021,Law,JD Program,Sophomore,Male,Out-of-State,2.78,Enrolled
105089,2021,Law,JD Program,Freshman,Female,Out-of-State,2.86,Enrolled
105090,2021,Law,JD Program,Junior,Male,In-State,3.11,Enrolled
105091,2021,Law,Legal Studies,Sophomore,Female,In-State,3.3,Graduated
105092,2021,Law,JD Program,Freshman,Male,In-State,3.23,Enrolled
105093,2021,Law,Legal Studies,Senior,Female,In-State,3.59,Enrolled
105094,2021,Law,Legal Studies,Graduate,Male,In-State,3.34,Graduated
105095,2021,Law,Legal Studies,Senior,Male,In-State,2.87,Enrolled
105096,2021,Law,Legal Studies,Freshman,Female,Out-of-State,3.04,Enrolled
105097,2021,Law,Legal Studies,Junior,Female,In-State,3.59,Enrolled
105098,2021,Law,JD Program,Sophomore,Female,In-State,3.18,Enrolled
105099,2021,Law,JD Program,Junior,Female,Out-of-State,3.27,Enrolled
105100,2021,Law,JD Program,Graduate,Male,Out-of-State,2.98,Enrolled
105101,2021,Law,JD Program,Graduate,Female,Out-of-State,3.18,Enrolled
105102,2021,Law,JD Program,Sophomore,Female,International,2.85,Enrolled
105103,2021,Law,JD Program,Senior,Female,In-State,2.41,Enrolled
105104,2021,Law,Legal Studies,Freshman,Female,In-State,3.02,Graduated
105105,2021,Law,JD Program,Senior,Male,In-State,4.0,Enrolled
105106,2021,Law,JD Program,Freshman,Male,In-State,3.43,Graduated
105107,2021,Law,Legal Studies,Freshman,Male,Out-of-State,3.27,Enrolled
105108,2021,Law,JD Program,Freshman,Male,Out-of-State,3.62,Enrolled
105109,2021,Law,Legal Studies,Graduate,Male,In-State,2.95,Enrolled
105110,2021,Law,JD Program,Freshman,Female,In-State,3.31,Enrolled
105111,2021,Law,Legal Studies,Senior,Female,Out-of-State,3.48,Enrolled
105112,2021,Law,Legal Studies,Freshman,Female,In-State,3.7,Graduated
105113,2021,Law,Legal Studies,Sophomore,Male,In-State,4.0,On Leave
105114,2021,Law,Legal Studies,Freshman,Male,International,3.08,Graduated
105115,2021,Law,Legal Studies,Sophomore,Female,In-State,3.05,Enrolled
105116,2021,Law,JD Program,Junior,Male,In-State,3.0,Graduated
105117,2021,Law,JD Program,Sophomore,Female,International,2.81,Enrolled
105118,2021,Law,Legal Studies,Senior,Male,In-State,2.52,Enrolled
105119,2021,Law,Legal Studies,Sophomore,Female,In-State,3.11,Enrolled
105120,2022,Law,JD Program,Freshman,Female,In-State,3.24,Withdrawn
105121,2022,Law,Legal Studies,Graduate,Male,International,3.41,Enrolled
105122,2022,Law,JD Program,Junior,Female,In-State,2.97,Graduated
105123,2022,Law,Legal Studies,Junior,Other,In-State,2.59,Graduated
105124,2022,Law,JD Program,Senior,Female,In-State,3.91,Enrolled
105125,2022,Law,JD Program,Junior,Female,Out-of-State,3.18,Graduated
105126,2022,Law,JD Program,Freshman,Female,In-State,2.91,Enrolled
105127,2022,Law,Legal Studies,Sophomore,Female,Out-of-State,3.03,Enrolled
105128,2022,Law,JD Program,Sophomore,Female,In-State,2.14,Graduated
105129,2022,Law,Legal Studies,Graduate,Male,In-State,2.96,Enrolled
105130,2022,Law,JD Program,Sophomore,Male,Out-of-State,3.54,Enrolled
105131,2022,Law,Legal Studies,Sophomore,Female,In-State,3.7,Enrolled
105132,2022,Law,JD Program,Senior,Male,In-State,3.71,Graduated
105133,2022,Law,JD Program,Senior,Male,International,2.45,Enrolled
105134,2022,Law,Legal Studies,Junior,Male,Out-of-State,2.7,Enrolled
105135,2022,Law,Legal Studies,Freshman,Female,In-State,3.67,Enrolled
105136,2022,Law,Legal Studies,Freshman,Male,In-State,3.07,Enrolled
105137,2022,Law,JD Program,Freshman,Male,In-State,2.49,Graduated
105138,2022,Law,JD Program,Sophomore,Male,Out-of-State,3.25,Enrolled
105139,2022,Law,JD Program,Freshman,Male,International,4.0,Enrolled
105140,2022,Law,JD Program,Senior,Male,In-State,2.99,Enrolled
105141,2022,Law,Legal Studies,Graduate,Male,International,3.1,Enrolled
105142,2022,Law,Legal Studies,Senior,Female,In-State,2.83,Withdrawn
105143,2022,Law,JD Program,Sophomore,Female,In-State,3.78,Enrolled
105144,2022,Law,Legal Studies,Junior,Male,Out-of-State,3.85,Enrolled
105145,2022,Law,Legal Studies,Junior,Female,In-State,3.53,Enrolled
105146,2022,Law,JD Program,Freshman,Male,In-State,3.16,Enrolled
105147,2022,Law,Legal Studies,Freshman,Female,Out-of-State,3.48,Graduated
105148,2022,Law,JD Program,Junior,Female,In-State,3.18,Enrolled
105149,2022,Law,Legal Studies,Freshman,Female,In-State,3.4,Graduated
105150,2022,Law,Legal Studies,Sophomore,Male,In-State,3.94,Enrolled
105151,2022,Law,Legal Studies,Freshman,Female,International,2.78,Withdrawn
105152,2022,Law,JD Program,Sophomore,Female,In-State,2.75,Graduated
105153,2022,Law,Legal Studies,Senior,Male,Out-of-State,2.82,Enrolled
105154,2022,Law,JD Program,Freshman,Female,International,3.77,Enrolled
105155,2022,Law,JD Program,Junior,Male,In-State,3.2,Enrolled
105156,2022,Law,Legal Studies,Sophomore,Female,Out-of-State,3.08,Enrolled
105157,2022,Law,JD Program,Freshman,Male,In-State,3.07,Enrolled
105158,2022,Law,Legal Studies,Senior,Female,International,3.48,Graduated
